state_l,state_s,city,metro,rank,workers,industry,url,website,id,leadership,founded,company
Colorado,CO,Denver,Denver,3677,30,Computer Hardware,sanity-solutions,sanitysolutions.com,20342,Jason Cherveny,2004-01-01,SANITY SOLUTIONS
Utah,UT,Murray,Salt Lake City,3678,135,Construction,kore-refrigeration,korerefrigeration.com,77531,Darin Gilson,2012-01-01,Kore Refrigeration
Tennessee,TN,Nashville,Nashville,3679,61,Business Products & Services,ists,applyists.com,38106,Becky Sharpe,1985-01-01,ISTS
Connecticut,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",3680,21,IT Services,netology,netologyllc.com,77536,James D'Agostino,2002-01-01,Netology
Georgia,GA,Augusta,"Augusta-Richmond County, GA-SC",3681,75,IT Services,edts,edtsolutions.com,18986,Charles Johnson,1999-01-01,EDTS
Massachusetts,MA,Stoneham,Boston,3682,12,Travel & Hospitality,northeast-suites,northeastsuites.com,43383,Patrick Flynn,2012-01-01,Northeast Suites
Virginia,VA,Fairfax,"Washington, DC",3683,30,Software,martiancraft,martiancraft.com,37499,Kyle Richter,2010-01-01,MartianCraft
California,CA,San Diego,San Diego,3684,62,Construction,jackson-design-and-remodeling,jacksondesignandremodeling.com,3989,Todd Jackson,1989-01-01,Jackson Design and Remodeling
Massachusetts,MA,Waltham,Boston,3685,75,Real Estate,lamacchia-realty,http://lamacchiarealty.com,21546,Anthony Lamacchia,2005-01-01,Lamacchia Realty
Pennsylvania,PA,Philadelphia,Philadelphia,3686,97,Human Resources,juno-search-partners,junosearchpartners.com,37012,Mikal Harden,2010-01-01,Juno Search Partners
Illinois,IL,O'Fallon,"St. Louis, MO-IL",3687,28,IT Services,secure-data-technologies,securedatatech.com,43788,Dana Steffey,2010-01-01,Secure Data Technologies
New York,NY,New York City,New York City,3688,3862,Human Resources,sterling-talent-solutions,sterlingtalentsolutions.com,20681,Clare Hart,1975-01-01,Sterling Talent Solutions
Wisconsin,WI,Mequon,"Milwaukee-Waukesha-West Allis, WI",3689,140,Software,wonderbox-technologies,wonderboxtech.com,43918,Craig Kasten,1995-01-01,Wonderbox Technologies
North Dakota,ND,West Fargo,"Fargo, ND-MN",3690,24,IT Services,trueit,trueit.com,43733,Zac Paulson,2012-01-01,TrueIT
North Carolina,NC,Apex,"Raleigh, NC",3691,105,Business Products & Services,braxtons-dealer-services,braxtonsauto.com,77541,Braxton Bell,2004-01-01,Braxton's Dealer Services
Washington,WA,Seattle,Seattle,3692,30,Travel & Hospitality,evergreen-escapes-eg-x,eg-x.com,77546,Jake Haupert,2006-01-01,Evergreen Escapes / EG-X
Ohio,OH,Cincinnati,Cincinnati,3693,470,Construction,sims-lohman,sims-lohman.com,37739,Steven Steinman,1971-01-01,Sims-Lohman
Maryland,MD,Edgewater,Baltimore,3694,52,Environmental Services,blades-of-green,bladesofgreen.com,44237,Mark Leahy,1990-01-01,Blades of Green
Florida,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",3695,140,Construction,roofing-by-curry,whyworrycallcurry.com,44103,Gary Curry,1994-01-01,Roofing By Curry
Utah,UT,Lehi,"Provo-Orem, UT",3696,414,Food & Beverage,costa-vida,costavida.com,20084,Dave Rutter,2003-01-01,Costa Vida
Virginia,VA,Woodbridge,"Washington, DC",3697,20,IT Services,tsi,tsiva.com,12264,Mark Putiyon,2010-01-01,TSI
Michigan,MI,Southfield,Detroit,3698,34,Telecommunications,clarity-voice,clarityvoice.com,37635,Gary Goerke,2005-01-01,Clarity Voice
California,CA,San Jose,San Jose,3699,422,IT Services,jade-global,jadeglobal.com,20717,Karan Yaramada,2003-01-01,Jade Global
Maryland,MD,Ijamsville,"Washington, DC",3700,80,Health,soldierfit,soldierfit.com,44037,David Posin,2007-01-01,SOLDIERFIT
Colorado,CO,Centennial,Denver,3701,86,IT Services,accucode,accucode.com,3895,Kevin Price,1995-01-01,Accucode
Texas,TX,Frisco,Dallas,3702,33,Real Estate,national-association-of-expert-advisors,naea.com,21719,Jay Kinder,2011-01-01,National Association of Expert Advisors
Idaho,ID,Meridian,"Boise City, ID",3703,18,Software,in-time-tec,intimetec.com,43999,Jeet Kumar,2009-01-01,In Time Tec
North Carolina,NC,Asheville,"Asheville, NC",3704,72,Health,medstream-anesthesia-pllc,medstreamsolutions.com,77551,Dr. Kenneth Ellington,2006-01-01,"MedStream Anesthesia, PLLC"
New York,NY,Rochester,"Rochester, NY",3705,40,IT Services,new-york-technology-partners,nytp.com,21800,Nick Bhatia,1999-01-01,New York Technology Partners
South Carolina,SC,Spartanburg,"Spartanburg, SC",3706,35,Construction,clayton-construction-company,claytonconstruction.net,77556,Harry Clayton,1981-01-01,Clayton Construction Company
North Carolina,NC,Chapel Hill,"Durham-Chapel Hill, NC",3707,63,Advertising & Marketing,3-birds-marketing,3birdsmarketing.com,37550,Kristen Judd,2009-01-01,3 Birds Marketing
New York,NY,New York City,New York City,3708,127,Advertising & Marketing,prosek-partners,prosek.com,2717,Jennifer Prosek,1995-01-01,Prosek Partners
Iowa,IA,WEST DES MOINES,"Des Moines-West Des Moines, IA",3709,7,Real Estate,aterra-real-estate,aterrarealestate.com/our-company,37855,Thomas Bernau,2003-01-01,Aterra Real Estate
New York,NY,Victor,"Rochester, NY",3710,140,Telecommunications,finger-lakes-technologies-group,fltg.com,22258,Paul Griswold,1995-01-01,Finger Lakes Technologies Group
Florida,FL,Lake Mary,"Orlando, FL",3711,8,Real Estate,atrium-management-company,atriummanagement.com,77561,Adam Wonus,1997-01-01,Atrium Management Company
New York,NY,New York City,New York City,3712,2908,Insurance,resource-pro,resourcepro.com,57,Dan Epstein,2003-01-01,ReSource Pro
Tennessee,TN,Cordova,"Memphis, TN-MS-AR",3713,77,Real Estate,memphis-invest,memphisinvest.com,21693,"Kent Clothier, Sr.",2007-01-01,Memphis Invest
Florida,FL,west palm beach,Miami,3714,280,Food & Beverage,professional-concessions,professionalconcessions.com,3580,Bruce Beck,1986-01-01,professional concessions
California,CA,Santa Monica,Los Angeles,3715,16,Consumer Products & Services,skin-by-lovely,skinbylovely.com,77566,Jake Laban,2009-01-01,Skin By Lovely
New York,NY,New York City,New York City,3716,1393,Financial Services,focus-financial-partners,focusfinancialpartners.com,17727,Ruediger Adolf,2006-01-01,Focus Financial Partners
Virginia,VA,McLean,"Washington, DC",3717,127,Software,agileengine,agileengine.com,44383,Alex Kalinovsky,2000-01-01,AgileEngine
Texas,TX,Houston,Houston,3718,29,Engineering,rice-gardner-consultants,ricegardner.com,18134,James D. Rice,2005-01-01,Rice & Gardner Consultants
Indiana,IN,New Palestine,"Indianapolis, IN",3719,36,Business Products & Services,bottom-line-performance,bottomlineperformance.com,38124,Sharon Boller,1998-01-01,Bottom-Line Performance
Maryland,MD,Baltimore,Baltimore,3720,8,Travel & Hospitality,grandview-aviation,flygv.com,77571,Dr. Selvin Passen,2004-01-01,GrandView Aviation
California,CA,San Diego,San Diego,3721,85,Advertising & Marketing,internet-marketing,internetmarketinginc.com,21111,Brandon Fishman,2007-01-01,Internet Marketing
Massachusetts,MA,Rockland,Boston,3722,15,Education,mindmax,mindmax.net,25122,Lee Maxey,2009-01-01,MindMax
Nebraska,NE,Omaha,"Omaha-Council Bluffs, NE-IA",3723,95,Construction,mcgill-restoration,mcgillrestoration.com,44330,Timothy Mcgill,1984-01-01,McGill Restoration
Washington,WA,Bothell,Seattle,3724,11,Advertising & Marketing,ascendance-digital-media,adsupnow,38053,Dave Pavlu,2008-01-01,Ascendance Digital Media
Kansas,KS,Topeka,"Topeka, KS",3725,30,Construction,custom-tree-care,customtreecare.com,285,Greg Gathers,1999-01-01,Custom Tree Care
Florida,FL,Tampa,Tampa,3726,17,Health,cti,ctileadership.com,18035,Mohamad Kasti,2005-01-01,CTI
Alabama,AL,Birmingham,"Birmingham-Hoover, AL",3727,29,Human Resources,sourcepointe,sourcepointe.com,44319,Robert Pierce,2003-01-01,SourcePointe
Minnesota,MN,Ramsey,Minneapolis,3728,15,Construction,aspen-exteriors,aspenexteriors.com,832,Joseph Jelinek,2002-01-01,Aspen Exteriors
Florida,FL,Opa-locka,Miami,3729,80,Health,natural-vitamin-laboratory,http://nvlabs.com,77576,"Tejas Choksi, Karan Arora",1993-01-01,Natural Vitamin Laboratory
Indiana,IN,West Lafayette,"Lafayette-West Lafayette, IN",3730,30,Education,project-management-academy,projectmanagementacademy.net,25279,John Smith,2003-01-01,Project Management Academy
Pennsylvania,PA,King of Prussia,Philadelphia,3731,174,Advertising & Marketing,remindermedia,remindermedia.com,44473,Steven Acree,2003-01-01,ReminderMedia
New Jersey,NJ,Edison,New York City,3732,200,IT Services,smartworks,smtworks.com,22118,Vamshi Mula,2003-01-01,SmartWorks
Louisiana,LA,New Orleans,"New Orleans-Metairie, LA",3733,53,Government Services,hernandez-consulting,hernandezconsulting.com,21115,Alex Hernandez,2005-01-01,Hernandez Consulting
Connecticut,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",3734,20,Software,sysdyne-technologies,sysdynetechnologies.com,77581,Jill Zhang,1976-01-01,Sysdyne Technologies
Florida,FL,Oviedo,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",3735,17,Software,jvzoo,http://jvzoo.com,43417,Laura Casselman,2011-01-01,JVZoo
Delaware,DE,Wilmington,Philadelphia,3736,617,Financial Services,the-siegfried-group-llp,http://siegfriedgroup.com,6350,Rob Siegfried,1988-01-01,"The Siegfried Group, LLP"
Oregon,OR,Portland,"Portland, OR",3737,73,IT Services,biztek-people,biztekpeople.com,44217,Shankar Viswanathan,2010-01-01,BizTek People
Massachusetts,MA,Walefield,Boston,3738,150,Business Products & Services,integrity-services,integrityservicecompanies.com,25519,Robert Flammia,2008-01-01,Integrity Services
Illinois,IL,Chicago,Chicago,3739,9,Human Resources,talentrise,talentrise.com,77586,Rick Gray,2008-01-01,TalentRISE
Maryland,MD,Bethesda,"Washington, DC",3740,101,Health,wellness-corporate-solutions,wellnesscorporatesolutions.com,21342,Fiona Gathright,2004-01-01,Wellness Corporate Solutions
Tennessee,TN,Franklin,Nashville,3741,688,Food & Beverage,a-marshall-family-foods,amarshallfamilyfoods.com,26473,Andy Marshall,1998-01-01,A. Marshall Family Foods
Georgia,GA,Kennesaw,Atlanta,3742,16,Business Products & Services,international-screening-solutions,intlscreening.com,43615,Chuck Papageorgiou,2007-01-01,International Screening Solutions
Ohio,OH,Strongsville,Cleveland,3743,37,Software,foundation-software,http://payroll4construction.com,38104,Fred Ode,1985-01-01,Foundation Software / payroll4construction.com
Florida,FL,Riverview,Tampa,3744,513,Logistics & Transportation,bluegrace-logistics,mybluegrace.com,20986,Bobby Harris,2009-01-01,BlueGrace Logistics
California,CA,Sonoma,"Santa Rosa, CA",3745,1769,Human Resources,bolt-staffing-service,boltstaffing.com,10880,Joanne Sanders,1994-01-01,BOLT Staffing Service
Tennessee,TN,Nashville,Nashville,3746,12,Media,tndv-television,tndv.com,77591,Nicholas Dugger,2004-01-01,TNDV: Television
Georgia,GA,Atlanta,Atlanta,3747,1099,Real Estate,peak-campus,peakcampus.com,24919,Bob Clark,2011-01-01,Peak Campus
Virginia,VA,Reston,"Washington, DC",3748,50,Government Services,asec2,asec2.com,37725,Curtis Carlson,2009-01-01,ASEC2
New York,NY,Astoria,New York City,3749,22,Consumer Products & Services,buybackworld,buyackworld.com,25545,Andreas Leptourgos,2009-01-01,BuyBackWorld
Minnesota,MN,Minnetonka,Minneapolis,3750,25,Human Resources,skywater-search-partners,skywatersearch.com,77596,Tony Fornetti,2013-01-01,SkyWater Search Partners
New York,NY,New York City,New York City,3751,450,Software,kyriba,kyriba.com,4916,Jean-Luc Robert,2000-01-01,Kyriba
Florida,FL,Newberry,"Gainesville, FL",3752,111,Government Services,search,searchinc.com,26114,Anne Stokes,1993-01-01,SEARCH
California,CA,Anaheim,Los Angeles,3753,22,Software,nextup,thenextup.com,37874,Clint Burns,2007-01-01,Nextup
Illinois,IL,Loves Park,"Rockford, IL",3754,100,IT Services,ticomix,ticomix.com,24153,Tim Ancona,2000-01-01,Ticomix
Florida,FL,Port Charlotte,"Punta Gorda, FL",3755,338,Consumer Products & Services,seabreeze-electric,seabreezeelectric.com,77601,Sean Jenkinson,1996-01-01,SeaBreeze Electric
Illinois,IL,Chicago,Chicago,3756,65,Business Products & Services,meeting-tomorrow,meetingtomorrow.com,19985,Mark Aistrope,2003-01-01,Meeting Tomorrow
Tennessee,TN,Brentwood,Nashville,3757,3640,Human Resources,vaco,vaco.com,926,Jerry Bostelman,2002-01-01,Vaco
Tennessee,TN,Nashville,Nashville,3758,55,Insurance,senior-market-advisors,seniormarketadvisors.com,44892,Jeff Pitta,2007-01-01,Senior Market Advisors
Massachusetts,MA,Boston,Boston,3759,170,Construction,charter-contracting-company,charter.us,44377,Robert Delhome,1997-01-01,Charter Contracting Company
Missouri,MO,Lee's Summit,"Kansas City, MO-KS",3760,15,Health,hansen-orthodontic-specialists,bracebydrhansen.com,44314,Scott Hansen,1989-01-01,Hansen Orthodontic Specialists
Minnesota,MN,Minneapolis,Minneapolis,3761,655,IT Services,coherent-solutions,coherentsolutions.com,22437,Igor Epshteyn,1995-01-01,Coherent Solutions
Massachusetts,MA,Arlington,Boston,3762,276,Financial Services,leader-bank,leaderbank.com,3161,Sushil Tuli,2002-01-01,Leader Bank
New York,NY,New York City,New York City,3763,253,Human Resources,the-execu|search-group,execu-search.com,37900,Edward Fleischman,1985-01-01,The Execu|Search Group
Maryland,MD,Lexington Park,"California-Lexington Park, MD",3764,189,Government Services,avian,avianllc.com,17430,Kevin Switick,2006-01-01,AVIAN
Oregon,OR,Tigard,"Portland, OR",3765,35,Financial Services,ebs-associates,teachmequickbooks.com,77606,Denise Loter-Koch,1982-01-01,ebs Associates
Illinois,IL,Schaumburg,Chicago,3766,290,IT Services,ameex-technologies,ameexusa.com,26190,Damodaran Venkatesan,2007-01-01,AMEEX TECHNOLOGIES
New York,NY,New York City,New York City,3767,17,IT Services,the-hired-guns,thehiredguns.com,38232,Allison Hemming,2000-01-01,The Hired Guns
Maryland,MD,Columbia,Baltimore,3768,52,IT Services,dk-consulting,dkconsult.net,22637,Dana Kerr,2003-01-01,DK Consulting
New York,NY,Rochester,"Rochester, NY",3769,175,Health,icardiac-technologies,icardiac.com,77611,Alex Zapesochny,2006-01-01,iCardiac Technologies
Washington,WA,Bellevue,Seattle,3770,19,IT Services,blulink,blulinksolutions.com,37224,Clint Skullerud,2009-01-01,BluLink
Virginia,VA,Stafford,"Washington, DC",3771,111,Government Services,the-bowen-consulting-group,thebowengroup.com,19533,Thomas Mayberry,2005-01-01,The Bowen Consulting Group
New York,NY,Uniondale,New York City,3772,40,IT Services,new-york-global-consultants,nygci.com,37125,Mukesh Molugu,2007-01-01,New York Global Consultants
California,CA,Lawndale,Los Angeles,3773,18,Logistics & Transportation,epic-freight-solutions,epicfs.com,37061,John Moran,2011-01-01,Epic Freight Solutions
Massachusetts,MA,Quincy,Boston,3774,320,Food & Beverage,jp-fuji-group,jpfujigroup.com,37950,Jimmy Liang,1998-01-01,JP Fuji Group
Nevada,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",3775,7,Advertising & Marketing,roxmedia,roxmedia.com,77616,Christopher Ranftl,2012-01-01,RoxMedia
Texas,TX,Dallas,Dallas,3776,22,Software,siepe,siepe.com,77621,Michael Pusateri,2012-01-01,Siepe
California,CA,San Diego,San Diego,3777,42,Government Services,coronado-distribution-company,coronadodc.com,43542,Carlos Flores,2010-01-01,Coronado Distribution Company
New Jersey,NJ,Summit,New York City,3778,10,Business Products & Services,gearhart-law,gearhartlaw.com,44250,Richard Gearhart,2006-01-01,Gearhart Law
California,CA,Los Angeles,Los Angeles,3779,450,Health,intercare-therapy,intercaretherapy.com,77626,Arnon Heller,1970-01-01,Intercare Therapy
Michigan,MI,Kalamazoo,"Kalamazoo-Portage, MI",3780,512,Financial Services,amerifirst-home-mortgage,amerifirst.com,21750,Mark Jones,1987-01-01,AmeriFirst Home Mortgage
Illinois,IL,Chicago,Chicago,3781,38,IT Services,yjt-solutions,yjtsolutions.com,77631,Linda Maclachlan,2001-01-01,YJT Solutions
Florida,FL,Casselberry,"Orlando, FL",3782,567,Health,avant-healthcare-professionals,avanthealthcare.com,21585,Shari Costantini,2003-01-01,Avant Healthcare Professionals
Ohio,OH,Orrville,"Wooster, OH",3783,85,Logistics & Transportation,jarrett-logistics-systems,jarrettlogistics.com,2946,Michael Jarrett,1999-01-01,Jarrett Logistics Systems
New Jersey,NJ,Montvale,New York City,3784,110,IT Services,gotham-technology-group,gothamtg.com,3368,Ira Silverman,2001-01-01,Gotham Technology Group
Texas,TX,Dallas,Dallas,3785,300,IT Services,taistech,taistech.com,77636,Kapil Malik,2000-01-01,TAISTech
Florida,FL,Boca Raton,Miami,3786,13,Advertising & Marketing,local-management,localmanagement.us,77641,Matt Kakuk,2005-01-01,Local Management
Texas,TX,Houston,Houston,3787,25,Human Resources,murray-resources,murrayresources.com,24552,Marsha Murray,1988-01-01,Murray Resources
Minnesota,MN,Minneapolis,Minneapolis,3788,123,IT Services,atomic-data,atomicdata.com,23907,Jim Wolford,2001-01-01,Atomic Data
Illinois,IL,Schaumburg,Chicago,3789,21,Construction,pipe-view-america,pipeviewamerica.com,43246,Nick Mathey,2006-01-01,Pipe View America
Georgia,GA,Atlanta,Atlanta,3790,17,IT Services,providyn,providyn.com,37929,Hamish Davidson,2008-01-01,ProviDyn
Oklahoma,OK,Norman,"Oklahoma City, OK",3791,18,Financial Services,catch21,catch21.com,77646,Kelly Ingram,2005-01-01,Catch21
Pennsylvania,PA,Kimberton,Philadelphia,3792,57,Environmental Services,all4,all4inc.com,3829,Bill Straub,2002-01-01,ALL4
Virginia,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",3793,250,Engineering,andromeda-systems,andrsysinc.com,17454,John Kobelski,2005-01-01,Andromeda Systems
Florida,FL,Oldsmar,Tampa,3794,5,Business Products & Services,laser-connection,laserconnection.com,77651,Frank Gonzalez,1998-01-01,Laser Connection
Georgia,GA,Duluth,Atlanta,3795,3764,Human Resources,north-american-on-site,naonsite.com,77656,Nancy Vance,2010-01-01,North American On-Site
Arizona,AZ,Tempe,Phoenix,3796,125,Advertising & Marketing,bluemedia,bluemedia.com,5645,Jared Smith,1997-01-01,bluemedia
Texas,TX,Dallas,Dallas,3797,119,Business Products & Services,sendero,senderoconsulting.com,19937,Bret Farrar,2005-01-01,Sendero
Colorado,CO,Denver,Denver,3798,109,Human Resources,high-country-search-group,highcountrysearch.com,37595,Monte Merz,2002-01-01,High Country Search Group
Washington,WA,Seattle,Seattle,3799,104,Education,best-in-class-education-center,bestinclasseducation.com,38078,Hao Lam,1995-01-01,Best in Class Education Center
New York,NY,New York City,New York City,3800,27,Business Products & Services,quest-workspaces,questworkspaces.com,77661,Laura Kozelouzek,2010-01-01,Quest Workspaces
Rhode Island,RI,Providence,"Providence-Warwick, RI-MA",3801,16,Software,trade-area-systems,tradeareasystems.com,44220,Bill Dakai,2003-01-01,Trade Area Systems
New York,NY,Utica,"Utica-Rome, NY",3802,121,Health,fortus-healthcare-resources,fortusgroup.com,22094,Jeremy Enck,1993-01-01,Fortus Healthcare Resources
Virginia,VA,Alexandria,"Washington, DC",3803,13,Media,522-productions,522productions.com,77666,Chad Vossen,2004-01-01,522 Productions
Massachusetts,MA,Billerica,Boston,3804,192,IT Services,clearbridge-technology-group,clearbridgetech.com,21708,Joseph Wetmore,2005-01-01,ClearBridge Technology Group
Massachusetts,MA,Franklin,Boston,3805,387,Logistics & Transportation,barrett-distribution-centers,http://barrettdistribution.com,4214,Arthur Barrett,1941-01-01,Barrett Distribution Centers
Arkansas,AR,Berryville,,3806,126,Consumer Products & Services,kerusso,kerusso.com,4052,Vic Kennett,1989-01-01,Kerusso
Florida,FL,Tallahassee,"Tallahassee, FL",3807,135,Government Services,advanced-systems-design,asd-web.com,11743,John Dubard,1979-01-01,Advanced Systems Design
Missouri,MO,Saint Peters,"St. Louis, MO-IL",3808,342,Insurance,carshield,carshield.com,44708,Nicholas Hamilton,2005-01-01,CarShield
Virginia,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",3809,45,IT Services,360it-partners,360itpartners.com,24150,Martin Joseph,1995-01-01,360IT PARTNERS
Michigan,MI,Troy,Detroit,3810,58,Business Products & Services,edcor-data-services,edcor.com,67656,Adrienne Way,1981-01-01,Edcor Data Services
